Age,Gender,Marital_Status,Dependents,Education,Employment_Type,Employer_Category,Work_Experience_Yrs,City_Tier,Net_Monthly_Income,Monthly_Expenses,Existing_EMI,Debt_To_Income_Ratio,CIBIL_Score,Loan_Amount_Requested,Loan_Tenure_Months,Loan_Approved
30,Male,Single,3,Bachelor,Salaried,MNC,4,Tier 3,53300,37663,4481,0.791,642,100000,36,0
21,Male,Single,0,Bachelor,Self-Employed,Self-Employed,6,Tier 2,13431,8940,0,0.666,630,400000,36,0
52,Male,Single,2,Master,Salaried,Private SME,0,Tier 1,51858,36630,0,0.706,650,300000,36,0
50,Female,Married,1,Bachelor,Salaried,Government,11,Tier 3,44657,28084,0,0.629,592,100000,36,0
28,Female,Divorced,1,Bachelor,Self-Employed,Self-Employed,0,Tier 3,40322,17075,8198,0.627,579,1000000,12,0
41,Male,Married,2,Bachelor,Salaried,Startup,9,Tier 1,44383,15589,4481,0.452,712,100000,60,1
42,Female,Single,0,Bachelor,Self-Employed,Self-Employed,2,Tier 2,61425,22010,4481,0.431,729,150000,24,1
38,Male,Married,2,Master,Salaried,Government,5,Tier 1,79739,41823,0,0.524,686,1000000,24,1
22,Female,Married,0,Bachelor,Salaried,Startup,2,Tier 1,80315,38223,8198,0.578,553,100000,24,0
29,Female,Single,1,Master,Salaried,Government,2,Tier 2,67318,40013,8198,0.716,731,300000,36,1
23,Female,Married,2,Bachelor,Self-Employed,Self-Employed,0,Tier 1,24605,12953,0,0.526,743,50000,24,0
46,Male,Married,0,Bachelor,Salaried,Government,0,Tier 1,12614,4495,0,0.356,543,50000,12,0
41,Female,Divorced,2,Master,Salaried,Government,9,Tier 2,110212,33174,8198,0.375,626,400000,36,1
50,Male,Married,0,Master,Salaried,Government,1,Tier 3,72578,25964,0,0.358,715,500000,36,1
48,Female,Married,2,Bachelor,Salaried,Private SME,0,Tier 3,60999,22327,0,0.366,847,150000,12,1
56,Male,Married,1,Bachelor,Self-Employed,Self-Employed,5,Tier 3,71328,44506,0,0.624,552,400000,60,0
46,Female,Single,2,Master,Salaried,Private SME,0,Tier 2,79705,34143,0,0.428,576,75000,12,0
54,Female,Single,3,Bachelor,Self-Employed,Self-Employed,4,Tier 2,79126,27071,0,0.342,729,750000,12,1
28,Female,Married,1,High School,Self-Employed,Self-Employed,7,Tier 3,48904,31294,4481,0.732,823,750000,12,0
30,Male,Single,0,Bachelor,Salaried,Startup,7,Tier 2,74747,54058,8198,0.833,657,400000,60,0
34,Female,Single,2,High School,Salaried,Private SME,1,Tier 1,27009,9323,0,0.345,699,200000,24,1
60,Male,Single,0,Bachelor,Salaried,MNC,10,Tier 2,70404,51632,0,0.733,777,400000,12,1
35,Female,Married,2,Bachelor,Self-Employed,Self-Employed,10,Tier 3,63529,46224,0,0.728,857,400000,36,1
37,Male,Single,3,Master,Salaried,Startup,0,Tier 1,48197,25804,0,0.535,537,100000,24,0
38,Male,Single,2,Bachelor,Salaried,Private SME,8,Tier 1,86785,37586,0,0.433,760,400000,24,1
52,Male,Married,0,Bachelor,Self-Employed,Self-Employed,6,Tier 2,52944,19173,0,0.362,751,100000,48,1
58,Male,Married,0,Master,Self-Employed,Self-Employed,8,Tier 3,26710,17915,0,0.671,562,100000,12,0
43,Male,Single,0,Bachelor,Salaried,Government,3,Tier 1,69383,39696,0,0.572,692,400000,24,1
43,Male,Divorced,1,High School,Self-Employed,Self-Employed,0,Tier 2,45462,26962,0,0.593,771,400000,36,1
55,Male,Married,0,Master,Salaried,Startup,5,Tier 1,66726,45867,0,0.687,697,300000,60,0
59,Female,Married,2,High School,Salaried,Startup,7,Tier 2,46558,23268,8198,0.676,711,400000,60,1
35,Female,Single,1,High School,Salaried,MNC,7,Tier 2,26814,12485,0,0.466,591,1000000,24,0
44,Male,Married,3,High School,Self-Employed,Self-Employed,7,Tier 1,45086,28991,4481,0.742,556,1000000,60,0
48,Male,Married,2,Bachelor,Salaried,MNC,1,Tier 3,70055,30386,4481,0.498,780,200000,48,1
36,Male,Single,3,Master,Salaried,MNC,11,Tier 3,83585,37409,0,0.448,847,750000,60,1
36,Male,Single,0,Master,Salaried,Private SME,10,Tier 1,74737,35237,0,0.471,754,50000,60,1
60,Female,Single,1,Bachelor,Salaried,Private SME,6,Tier 1,51923,35586,0,0.685,556,200000,60,0
59,Female,Divorced,1,PhD,Salaried,Private SME,2,Tier 1,133625,86936,0,0.651,704,100000,36,1
26,Male,Single,0,Bachelor,Salaried,Private SME,7,Tier 3,44056,18994,4481,0.533,712,500000,48,1
22,Male,Married,2,Bachelor,Salaried,MNC,4,Tier 1,57007,20786,8198,0.508,587,400000,48,0
33,Male,Single,2,Master,Salaried,MNC,4,Tier 1,71542,34108,4481,0.539,626,50000,60,1
29,Female,Married,0,Master,Salaried,Startup,8,Tier 2,83415,48468,0,0.581,728,750000,24,1
54,Female,Married,0,High School,Salaried,Startup,4,Tier 1,56119,33913,4481,0.684,610,200000,36,0
37,Male,Single,0,Master,Salaried,MNC,11,Tier 1,107124,41799,0,0.39,752,50000,24,1
47,Male,Married,2,Bachelor,Salaried,MNC,8,Tier 2,68282,28147,0,0.412,743,50000,12,1
49,Female,Single,3,Bachelor,Salaried,Government,10,Tier 1,60033,43136,8198,0.855,787,500000,36,0
57,Female,Single,0,Bachelor,Self-Employed,Self-Employed,2,Tier 3,63162,29893,8198,0.603,694,100000,60,1
42,Male,Married,1,Master,Salaried,MNC,3,Tier 3,112560,49679,4481,0.481,651,750000,36,1
44,Male,Single,3,High School,Salaried,MNC,1,Tier 2,23230,14241,0,0.613,688,500000,36,0
27,Male,Married,1,High School,Self-Employed,Self-Employed,11,Tier 2,34298,17510,4481,0.641,652,300000,24,0
54,Male,Single,2,High School,Salaried,Government,17,Tier 2,28899,11879,8198,0.695,633,300000,12,0
32,Male,Single,0,Bachelor,Self-Employed,Self-Employed,8,Tier 2,68439,33137,0,0.484,871,200000,36,1
43,Male,Married,1,High School,Salaried,MNC,7,Tier 1,35229,12854,0,0.365,724,75000,12,1
35,Female,Married,1,Master,Salaried,Private SME,4,Tier 1,31298,13326,0,0.426,666,300000,12,0
53,Male,Single,2,Bachelor,Salaried,Startup,12,Tier 3,42606,20804,4481,0.593,674,500000,24,0
33,Female,Married,0,High School,Self-Employed,Self-Employed,5,Tier 1,40697,21695,0,0.533,628,300000,24,1
43,Male,Single,0,Bachelor,Salaried,Startup,3,Tier 2,64369,40793,0,0.634,646,400000,60,1
58,Male,Married,1,Master,Self-Employed,Self-Employed,0,Tier 2,69814,33037,4481,0.537,622,75000,60,1
52,Female,Single,1,Master,Salaried,Private SME,1,Tier 1,48771,26607,0,0.546,685,75000,36,1
55,Male,Single,2,Master,Self-Employed,Self-Employed,6,Tier 3,112858,82155,4481,0.768,634,100000,60,1
21,Female,Married,2,High School,Salaried,Private SME,0,Tier 3,45667,30516,0,0.668,450,1000000,24,0
25,Male,Single,0,Master,Self-Employed,Self-Employed,1,Tier 1,86209,35057,0,0.407,792,400000,60,1
33,Male,Single,2,Bachelor,Self-Employed,Self-Employed,12,Tier 3,60560,23985,0,0.396,746,500000,60,1
25,Female,Single,0,Bachelor,Self-Employed,Self-Employed,9,Tier 1,32641,19526,0,0.598,557,150000,60,0
52,Male,Married,1,PhD,Salaried,Government,4,Tier 3,91783,52123,0,0.568,729,1000000,12,1
41,Female,Divorced,2,Master,Self-Employed,Self-Employed,9,Tier 2,12265,6697,0,0.546,639,300000,60,0
44,Male,Married,0,Master,Salaried,MNC,2,Tier 2,85285,31502,4481,0.422,786,750000,24,1
38,Male,Married,0,High School,Salaried,Private SME,9,Tier 1,12000,5558,4800,0.863,784,400000,12,0
41,Male,Married,1,Bachelor,Self-Employed,Self-Employed,4,Tier 1,39642,25438,0,0.642,830,150000,60,1
30,Male,Married,2,PhD,Salaried,Government,13,Tier 3,89252,55837,4481,0.676,668,500000,60,1
44,Female,Single,1,Bachelor,Salaried,MNC,1,Tier 2,60205,22536,0,0.374,688,500000,24,1
60,Female,Divorced,1,High School,Self-Employed,Self-Employed,12,Tier 2,20757,10214,4481,0.708,726,400000,36,0
41,Male,Single,2,Master,Salaried,Private SME,5,Tier 3,55946,27929,0,0.499,609,200000,24,1
45,Male,Single,2,High School,Salaried,MNC,0,Tier 2,20562,10874,8198,0.928,731,1000000,48,0
43,Female,Married,2,Master,Salaried,Startup,7,Tier 2,105486,53536,0,0.508,856,1000000,24,1
42,Female,Married,1,Master,Self-Employed,Self-Employed,8,Tier 3,55170,29006,0,0.526,768,300000,36,1
24,Male,Single,0,Bachelor,Salaried,Startup,11,Tier 3,53695,35756,4481,0.749,561,1000000,24,0
54,Male,Single,0,Bachelor,Salaried,MNC,9,Tier 1,59258,28162,0,0.475,690,100000,12,1
26,Male,Married,2,Bachelor,Self-Employed,Self-Employed,2,Tier 2,68366,37492,0,0.548,675,100000,12,1
48,Female,Married,2,Master,Salaried,MNC,10,Tier 3,87916,50379,0,0.573,773,150000,24,1
51,Male,Married,3,Bachelor,Salaried,MNC,6,Tier 1,66711,48301,0,0.724,677,75000,12,1
55,Male,Single,0,Bachelor,Salaried,Startup,0,Tier 1,31576,18776,8198,0.854,622,300000,36,0
59,Female,Divorced,0,Master,Self-Employed,Self-Employed,5,Tier 2,85412,30646,0,0.359,668,100000,48,1
43,Male,Single,0,Bachelor,Self-Employed,Self-Employed,1,Tier 1,27354,15375,0,0.562,680,75000,48,0
26,Male,Married,0,Bachelor,Salaried,MNC,5,Tier 2,62984,37655,8198,0.728,686,750000,36,0
36,Male,Married,1,Master,Salaried,Government,8,Tier 2,108276,32945,4481,0.346,712,50000,60,1
22,Male,Single,3,PhD,Self-Employed,Self-Employed,1,Tier 1,52927,17671,8198,0.489,741,150000,60,1
44,Male,Single,1,High School,Salaried,MNC,7,Tier 3,18537,5719,7414,0.708,837,750000,48,0
37,Male,Divorced,1,High School,Self-Employed,Self-Employed,10,Tier 1,61763,19870,4481,0.394,651,200000,12,1
21,Male,Married,2,Bachelor,Salaried,Government,3,Tier 2,43264,14724,0,0.34,669,300000,12,1
26,Male,Single,0,Master,Salaried,Private SME,4,Tier 1,89827,65665,0,0.731,814,150000,60,1
25,Female,Married,2,Bachelor,Salaried,Government,10,Tier 3,22640,8898,8198,0.755,770,1000000,48,0
49,Female,Single,2,PhD,Salaried,Private SME,10,Tier 1,117267,45974,4481,0.43,729,300000,24,1
32,Male,Married,0,High School,Salaried,Private SME,1,Tier 1,53442,36652,4481,0.77,614,400000,24,0
59,Male,Single,2,High School,Self-Employed,Self-Employed,1,Tier 3,60662,38747,0,0.639,634,300000,12,0
23,Male,Married,1,High School,Salaried,Government,9,Tier 3,63454,38333,8198,0.733,537,300000,36,0
21,Male,Single,0,Master,Self-Employed,Self-Employed,5,Tier 1,49386,24188,4481,0.581,618,100000,60,0
47,Male,Married,0,High School,Salaried,Private SME,5,Tier 1,55837,17534,0,0.314,601,500000,12,1
44,Female,Married,1,Bachelor,Salaried,Startup,0,Tier 2,65092,43738,0,0.672,675,500000,36,0
39,Male,Single,0,Bachelor,Self-Employed,Self-Employed,4,Tier 2,53922,37063,4481,0.77,668,150000,36,0
28,Male,Married,0,Master,Salaried,Private SME,5,Tier 3,80825,41770,4481,0.572,538,500000,60,0
22,Male,Single,1,High School,Salaried,Private SME,8,Tier 1,67400,39779,8198,0.712,610,750000,36,0
50,Female,Married,1,Master,Salaried,Private SME,4,Tier 1,49684,25584,8198,0.68,827,200000,36,1
50,Male,Single,2,Bachelor,Self-Employed,Self-Employed,8,Tier 2,58602,25390,0,0.433,700,100000,60,1
59,Female,Married,3,Master,Self-Employed,Self-Employed,5,Tier 2,105502,57301,4481,0.586,659,400000,48,1
52,Male,Divorced,2,Master,Salaried,MNC,11,Tier 2,82793,50492,0,0.61,656,150000,24,1
21,Female,Single,1,Bachelor,Self-Employed,Self-Employed,5,Tier 3,28719,10613,0,0.37,641,500000,48,0
58,Female,Single,2,PhD,Salaried,Startup,3,Tier 2,91073,49072,0,0.539,850,100000,24,1
33,Male,Married,2,High School,Self-Employed,Self-Employed,3,Tier 1,14332,9304,4481,0.962,548,50000,24,0
31,Male,Married,0,Master,Self-Employed,Self-Employed,1,Tier 2,63375,32575,0,0.514,627,200000,60,0
30,Male,Divorced,1,Bachelor,Salaried,MNC,7,Tier 1,30255,11212,0,0.371,715,300000,48,1
46,Male,Single,2,Bachelor,Self-Employed,Self-Employed,13,Tier 2,42378,29299,8198,0.885,578,750000,60,0
40,Female,Married,2,High School,Salaried,Government,9,Tier 3,52636,31751,0,0.603,649,100000,48,1
37,Female,Married,3,Bachelor,Self-Employed,Self-Employed,7,Tier 2,44573,26059,4481,0.685,861,300000,36,1
37,Female,Married,2,High School,Salaried,Government,1,Tier 1,37664,22344,0,0.593,747,500000,12,0
24,Female,Married,3,Bachelor,Self-Employed,Self-Employed,1,Tier 2,87526,35909,0,0.41,731,1000000,48,1
25,Male,Single,0,Bachelor,Salaried,MNC,9,Tier 1,60834,31727,8198,0.656,723,150000,48,1
43,Male,Single,1,Master,Salaried,Private SME,7,Tier 1,72709,32478,0,0.447,561,1000000,36,0
30,Female,Single,3,Bachelor,Self-Employed,Self-Employed,3,Tier 2,48952,33046,0,0.675,701,1000000,36,0
48,Male,Divorced,0,Master,Salaried,MNC,0,Tier 2,84139,47533,0,0.565,622,300000,24,1
53,Female,Single,0,Master,Salaried,Startup,5,Tier 2,110018,68517,0,0.623,747,100000,12,1
46,Male,Married,1,High School,Salaried,Startup,2,Tier 2,25105,14991,0,0.597,555,1000000,12,0
49,Male,Married,2,High School,Salaried,Private SME,3,Tier 1,43751,22648,4481,0.62,726,750000,12,1
47,Female,Single,0,Bachelor,Self-Employed,Self-Employed,0,Tier 1,29493,19529,4481,0.814,730,300000,48,0
38,Male,Single,2,Master,Self-Employed,Self-Employed,9,Tier 1,24781,14296,4481,0.758,639,75000,48,0
60,Female,Married,0,Bachelor,Salaried,Government,3,Tier 3,61128,24576,0,0.402,722,400000,60,1
30,Female,Married,1,Master,Self-Employed,Self-Employed,8,Tier 3,78460,33803,0,0.431,837,400000,24,1
25,Female,Single,3,Master,Salaried,MNC,7,Tier 3,22750,15291,0,0.672,720,50000,36,1
30,Female,Married,0,Master,Salaried,Startup,3,Tier 2,49953,36143,8198,0.888,732,150000,36,0
41,Male,Married,0,Bachelor,Salaried,Government,5,Tier 2,43734,23905,0,0.547,706,50000,36,1
44,Female,Divorced,1,Bachelor,Self-Employed,Self-Employed,13,Tier 1,63585,30107,0,0.473,623,300000,60,1
58,Male,Married,1,Master,Salaried,MNC,1,Tier 1,112999,65681,0,0.581,806,200000,60,1
23,Male,Married,0,Master,Salaried,Startup,2,Tier 2,39441,20413,0,0.518,687,100000,48,1
60,Female,Married,1,Master,Self-Employed,Self-Employed,0,Tier 2,67439,45775,0,0.679,656,750000,60,0
51,Male,Married,3,Bachelor,Salaried,Private SME,5,Tier 2,89470,60378,4481,0.725,672,750000,60,0
61,Male,Divorced,1,Bachelor,Self-Employed,Self-Employed,0,Tier 2,80293,40569,0,0.505,698,300000,36,1
57,Male,Married,1,Bachelor,Self-Employed,Self-Employed,4,Tier 3,12000,7944,4800,1.062,490,300000,60,0
22,Male,Single,1,Master,Salaried,MNC,0,Tier 2,64371,24900,0,0.387,772,750000,24,1
22,Female,Divorced,1,Bachelor,Self-Employed,Self-Employed,8,Tier 1,63107,29550,4481,0.539,841,75000,60,1
59,Male,Married,0,Bachelor,Self-Employed,Self-Employed,5,Tier 3,69537,23351,4481,0.4,752,50000,12,1
54,Female,Married,2,Bachelor,Salaried,Private SME,0,Tier 2,77492,51416,0,0.664,572,1000000,60,0
40,Female,Divorced,3,Master,Self-Employed,Self-Employed,2,Tier 3,27334,20195,4481,0.903,519,100000,48,0
53,Female,Single,0,Bachelor,Salaried,Private SME,4,Tier 1,59148,33095,4481,0.635,589,500000,24,0
24,Male,Single,2,Bachelor,Salaried,Government,8,Tier 2,59798,38565,8198,0.782,779,75000,60,1
31,Female,Married,0,High School,Self-Employed,Self-Employed,9,Tier 1,54303,26104,4481,0.563,730,500000,48,1
25,Male,Single,2,Bachelor,Self-Employed,Self-Employed,7,Tier 1,65109,35985,0,0.553,567,1000000,24,0
45,Female,Married,1,High School,Salaried,MNC,7,Tier 2,45140,20597,4481,0.556,644,300000,60,1
57,Male,Single,1,Bachelor,Salaried,Government,7,Tier 1,62394,38283,0,0.614,643,150000,24,1
54,Female,Single,1,Master,Self-Employed,Self-Employed,8,Tier 1,74404,30565,8198,0.521,725,150000,12,1
29,Female,Married,0,Bachelor,Salaried,Private SME,6,Tier 3,78720,29044,0,0.369,596,400000,36,0
26,Male,Married,2,Master,Self-Employed,Self-Employed,5,Tier 3,47464,33431,0,0.704,680,400000,60,0
38,Male,Single,1,High School,Salaried,MNC,6,Tier 1,55824,38458,0,0.689,610,750000,24,0
34,Female,Divorced,0,Bachelor,Salaried,MNC,10,Tier 1,51160,34570,0,0.676,652,150000,48,1
39,Male,Married,3,High School,Salaried,Private SME,0,Tier 2,30878,20678,0,0.67,687,750000,12,0
34,Female,Single,0,High School,Salaried,Private SME,0,Tier 3,35620,22379,0,0.628,685,150000,36,1
60,Male,Single,2,High School,Salaried,Startup,8,Tier 3,35902,24903,4481,0.818,508,75000,48,0
37,Male,Married,1,Master,Salaried,Private SME,2,Tier 1,123069,48562,8198,0.461,642,400000,12,1
55,Female,Married,1,Bachelor,Salaried,Startup,6,Tier 2,30508,21101,0,0.692,708,750000,60,0
49,Female,Single,0,Master,Salaried,Government,5,Tier 1,39130,27899,0,0.713,609,1000000,48,0
37,Female,Single,1,High School,Salaried,Private SME,14,Tier 1,23583,14673,0,0.622,618,75000,24,0
28,Male,Married,0,Master,Self-Employed,Self-Employed,8,Tier 1,68086,38789,0,0.57,632,300000,12,1
21,Female,Single,2,PhD,Salaried,MNC,10,Tier 1,62695,25468,8198,0.537,777,300000,12,1
56,Female,Married,2,High School,Salaried,MNC,4,Tier 2,12000,8277,0,0.69,691,1000000,60,0
27,Female,Divorced,2,Bachelor,Salaried,Private SME,2,Tier 1,41252,23083,8198,0.758,528,100000,12,0
25,Female,Single,2,Master,Salaried,Private SME,2,Tier 3,42732,24562,4481,0.68,637,500000,36,0
44,Male,Married,3,Bachelor,Self-Employed,Self-Employed,10,Tier 2,74846,42883,0,0.573,656,200000,24,1
48,Male,Divorced,1,Bachelor,Salaried,Private SME,8,Tier 1,67506,46582,0,0.69,853,150000,60,1
37,Male,Divorced,2,Bachelor,Self-Employed,Self-Employed,6,Tier 3,62058,22442,4481,0.434,637,150000,36,1
57,Female,Divorced,0,Master,Salaried,Government,12,Tier 3,27644,9060,0,0.328,656,200000,60,1
40,Male,Married,2,Master,Salaried,MNC,5,Tier 2,112447,45067,0,0.401,719,1000000,60,1
23,Female,Married,2,High School,Salaried,MNC,2,Tier 1,26988,14068,4481,0.687,656,150000,24,0
57,Male,Married,0,PhD,Self-Employed,Self-Employed,4,Tier 1,114135,58350,4481,0.55,619,300000,12,1
46,Female,Married,1,Bachelor,Salaried,Startup,10,Tier 1,67158,35621,8198,0.652,780,500000,60,1
35,Female,Married,3,Bachelor,Self-Employed,Self-Employed,0,Tier 2,38809,13639,0,0.351,718,75000,48,1
28,Male,Single,0,Master,Salaried,MNC,5,Tier 1,83315,54721,8198,0.755,835,400000,24,1
33,Male,Single,1,Bachelor,Salaried,Government,12,Tier 2,56860,24788,0,0.436,728,300000,24,1
23,Male,Single,1,High School,Self-Employed,Self-Employed,7,Tier 1,53417,37977,0,0.711,686,150000,48,0
21,Female,Married,1,Bachelor,Salaried,Startup,5,Tier 2,41762,28313,8198,0.874,581,75000,24,0
29,Female,Married,0,Master,Self-Employed,Self-Employed,13,Tier 2,78748,25873,8198,0.433,734,50000,60,1
51,Male,Married,0,Master,Salaried,MNC,7,Tier 1,46965,15221,0,0.324,748,500000,36,1
61,Female,Single,0,PhD,Self-Employed,Self-Employed,0,Tier 2,127581,74384,4481,0.618,673,500000,12,1
46,Male,Married,2,High School,Self-Employed,Self-Employed,5,Tier 2,36799,12319,0,0.335,778,750000,36,1
37,Male,Single,1,Bachelor,Salaried,MNC,10,Tier 3,36363,20266,4481,0.681,732,200000,24,1
54,Female,Married,1,Bachelor,Salaried,Private SME,6,Tier 2,67290,22584,0,0.336,829,750000,48,1
29,Male,Married,1,Bachelor,Self-Employed,Self-Employed,12,Tier 2,76206,39299,0,0.516,683,150000,24,1
33,Male,Divorced,0,Bachelor,Salaried,Government,1,Tier 3,45544,22252,4481,0.587,651,1000000,24,0
25,Male,Married,3,Master,Self-Employed,Self-Employed,5,Tier 2,130413,73803,0,0.566,581,150000,24,0
61,Male,Married,2,High School,Salaried,Government,7,Tier 1,59718,27487,0,0.46,711,200000,12,1
33,Male,Married,1,High School,Salaried,Private SME,1,Tier 1,39107,14196,0,0.363,466,100000,24,0
21,Male,Married,1,PhD,Self-Employed,Self-Employed,5,Tier 1,74140,50337,0,0.679,850,200000,24,1
45,Female,Single,2,Bachelor,Self-Employed,Self-Employed,7,Tier 1,28799,12518,0,0.435,568,200000,24,0
24,Male,Married,1,PhD,Salaried,Government,0,Tier 2,53592,17704,0,0.33,643,1000000,48,0
56,Male,Divorced,0,Bachelor,Self-Employed,Self-Employed,0,Tier 2,17319,9097,0,0.525,646,150000,60,0
30,Male,Married,1,High School,Self-Employed,Self-Employed,10,Tier 3,46801,32524,0,0.695,747,200000,24,1
48,Male,Married,3,Master,Salaried,Private SME,6,Tier 1,72237,30796,4481,0.488,678,200000,24,1
26,Female,Divorced,0,Master,Salaried,Startup,0,Tier 2,59744,30041,0,0.503,620,750000,24,0
47,Female,Married,1,Bachelor,Salaried,Startup,3,Tier 2,12000,5773,0,0.481,787,50000,12,0
32,Male,Married,0,High School,Self-Employed,Self-Employed,6,Tier 3,45935,14780,0,0.322,686,400000,48,1
23,Female,Married,0,Master,Salaried,Private SME,0,Tier 1,73017,50436,0,0.691,572,50000,36,0
53,Male,Divorced,1,High School,Salaried,Government,2,Tier 1,38711,24832,4481,0.757,612,50000,60,0
30,Male,Divorced,0,Master,Salaried,Government,4,Tier 1,74265,25480,4481,0.403,808,100000,24,1
51,Male,Divorced,3,Bachelor,Salaried,Government,4,Tier 2,75449,27122,0,0.359,759,200000,36,1
35,Male,Married,1,Master,Salaried,Government,1,Tier 2,30343,9247,0,0.305,712,750000,36,1
27,Male,Married,0,Bachelor,Salaried,MNC,5,Tier 2,101890,75762,4481,0.788,735,750000,12,1
56,Female,Single,1,Bachelor,Self-Employed,Self-Employed,4,Tier 1,28519,13896,0,0.487,761,50000,12,1
34,Male,Married,2,Master,Salaried,MNC,5,Tier 1,67918,48810,8198,0.839,674,100000,36,0
34,Female,Divorced,0,High School,Salaried,Private SME,7,Tier 2,12000,5868,0,0.489,808,50000,24,0
23,Male,Married,1,Master,Salaried,Government,0,Tier 3,78346,27163,8198,0.451,709,50000,60,1
23,Male,Married,2,High School,Salaried,Private SME,8,Tier 2,34002,15453,4481,0.586,713,750000,24,0
42,Female,Married,0,Bachelor,Salaried,Government,8,Tier 3,54578,26645,4481,0.57,589,75000,48,1
39,Male,Single,3,Bachelor,Salaried,Private SME,7,Tier 1,62269,23629,4481,0.451,798,50000,48,1
55,Male,Married,0,Master,Salaried,Private SME,5,Tier 1,60484,19601,0,0.324,778,300000,48,1
32,Female,Married,0,High School,Self-Employed,Self-Employed,5,Tier 3,60234,26649,0,0.442,687,75000,24,1
25,Female,Married,1,Bachelor,Salaried,MNC,5,Tier 1,44659,24235,0,0.543,899,200000,12,1
30,Female,Single,0,Bachelor,Salaried,Government,6,Tier 1,65607,27220,4481,0.483,712,100000,36,1
61,Female,Married,2,Bachelor,Self-Employed,Self-Employed,9,Tier 1,37398,27353,0,0.731,701,1000000,36,0
53,Female,Single,1,Bachelor,Salaried,Private SME,9,Tier 1,75311,38908,4481,0.576,819,200000,24,1
33,Female,Divorced,0,Bachelor,Self-Employed,Self-Employed,4,Tier 1,34117,12235,8198,0.599,746,500000,24,0
55,Male,Married,3,High School,Self-Employed,Self-Employed,8,Tier 2,34945,16985,0,0.486,777,300000,60,1
52,Male,Divorced,2,Bachelor,Salaried,Government,7,Tier 2,42387,26214,8198,0.812,645,500000,48,0
31,Male,Single,1,Master,Self-Employed,Self-Employed,8,Tier 2,82376,42771,0,0.519,705,300000,24,1
58,Male,Single,1,Master,Salaried,MNC,4,Tier 2,50390,22627,8198,0.612,568,150000,60,0
44,Female,Married,0,Bachelor,Salaried,Private SME,11,Tier 1,41017,14267,0,0.348,673,150000,60,1
55,Female,Married,2,Bachelor,Self-Employed,Self-Employed,9,Tier 2,51472,26086,0,0.507,721,1000000,12,0
